3 	7 	16 	23 	28 	34 	38 	41 	
2.171382e-07 	1.246374e-03 	1.125189e-02 	2.400138e-02 	5.039822e-02 	1.173031e-01 	3.297351e-01 	1.000000e+00 	
2.251557e-07 	1.185220e-03 	1.120780e-02 	2.394441e-02 	5.027119e-02 	1.169053e-01 	3.291625e-01 	1.000000e+00 	
2.100073e-07 	1.186751e-03 	1.105373e-02 	2.368231e-02 	4.972615e-02 	1.161483e-01 	3.301841e-01 	1.000000e+00 	
2.076508e-07 	1.235730e-03 	1.122020e-02 	2.415851e-02 	5.067447e-02 	1.178343e-01 	3.330810e-01 	1.000000e+00 	
2.107883e-07 	1.170929e-03 	1.109611e-02 	2.400478e-02 	5.040202e-02 	1.177698e-01 	3.279480e-01 	1.000000e+00 	
2.141861e-07 	1.405275e-03 	1.156262e-02 	2.492162e-02 	5.177778e-02 	1.198204e-01 	3.324490e-01 	1.000000e+00 	
2.003714e-07 	1.374949e-03 	1.125827e-02 	2.442728e-02 	5.098732e-02 	1.189958e-01 	3.327881e-01 	1.000000e+00 	
2.163525e-07 	1.482231e-03 	1.123216e-02 	2.458111e-02 	5.110312e-02 	1.191616e-01 	3.345143e-01 	1.000000e+00 	
2.141269e-07 	1.547067e-03 	1.104210e-02 	2.434859e-02 	5.042497e-02 	1.177985e-01 	3.332059e-01 	1.000000e+00 	
2.083451e-07 	1.648843e-03 	1.118167e-02 	2.467202e-02 	5.108351e-02 	1.190023e-01 	3.342580e-01 	1.000000e+00 	
2.024708e-07 	1.827096e-03 	1.148232e-02 	2.537769e-02 	5.222127e-02 	1.208898e-01 	3.390337e-01 	1.000000e+00 	
2.164865e-07 	2.123300e-03 	1.199898e-02 	2.641699e-02 	5.373910e-02 	1.235603e-01 	3.445823e-01 	1.000000e+00 	
2.077088e-07 	2.311799e-03 	1.222055e-02 	2.695770e-02 	5.442137e-02 	1.245308e-01 	3.454435e-01 	1.000000e+00 	
2.050486e-07 	2.387381e-03 	1.180793e-02 	2.619742e-02 	5.317771e-02 	1.232436e-01 	3.466240e-01 	1.000000e+00 	
1.964286e-07 	2.635090e-03 	1.234907e-02 	2.764301e-02 	5.544021e-02 	1.266363e-01 	3.524473e-01 	1.000000e+00 	
2.069026e-07 	2.821531e-03 	1.239885e-02 	2.769040e-02 	5.514659e-02 	1.262654e-01 	3.580636e-01 	1.000000e+00 	
1.965348e-07 	2.957456e-03 	1.232568e-02 	2.741838e-02 	5.484756e-02 	1.256677e-01 	3.515908e-01 	1.000000e+00 	
1.975743e-07 	3.139060e-03 	1.245331e-02 	2.748397e-02 	5.480296e-02 	1.261212e-01 	3.549326e-01 	1.000000e+00 	
2.113843e-07 	3.400751e-03 	1.287436e-02 	2.836820e-02 	5.664191e-02 	1.299058e-01 	3.619760e-01 	1.000000e+00 	
2.158898e-07 	3.531309e-03 	1.283119e-02 	2.832949e-02 	5.670281e-02 	1.307880e-01 	3.639943e-01 	1.000000e+00 	
1.939368e-07 	3.675102e-03 	1.298678e-02 	2.856339e-02 	5.717217e-02 	1.312562e-01 	3.664462e-01 	1.000000e+00 	
2.072232e-07 	3.718206e-03 	1.291125e-02 	2.854997e-02 	5.735566e-02 	1.329354e-01 	3.717004e-01 	1.000000e+00 	
2.060442e-07 	3.711062e-03 	1.284788e-02 	2.870340e-02 	5.793839e-02 	1.345157e-01 	3.766535e-01 	1.000000e+00 	
2.127610e-07 	3.787146e-03 	1.309885e-02 	2.929464e-02 	5.883140e-02 	1.361188e-01 	3.780353e-01 	1.000000e+00 	
1.935959e-07 	3.772022e-03 	1.299861e-02 	2.917316e-02 	5.907985e-02 	1.362152e-01 	3.937235e-01 	1.000000e+00 	
1.936243e-07 	3.623486e-03 	1.260998e-02 	2.863181e-02 	5.806620e-02 	1.364839e-01 	3.845219e-01 	1.000000e+00 	
2.028928e-07 	3.830414e-03 	1.306813e-02 	2.962236e-02 	6.028738e-02 	1.400772e-01 	4.001384e-01 	1.000000e+00 	
2.038554e-07 	3.815562e-03 	1.321269e-02 	3.021403e-02 	6.127201e-02 	1.411106e-01 	3.936228e-01 	1.000000e+00 	
1.919339e-07 	3.732922e-03 	1.320659e-02 	3.050424e-02 	6.216949e-02 	1.444241e-01 	4.070850e-01 	1.000000e+00 	
1.920332e-07 	3.520544e-03 	1.256243e-02 	2.960441e-02 	6.110438e-02 	1.431855e-01 	4.119165e-01 	1.000000e+00 	
1.843498e-07 	3.305576e-03 	1.167026e-02 	2.808587e-02 	5.950774e-02 	1.449640e-01 	4.254437e-01 	1.000000e+00 	
1.819745e-07 	3.423669e-03 	1.207237e-02 	2.891830e-02 	6.068160e-02 	1.462307e-01 	4.222547e-01 	1.000000e+00 	
1.755030e-07 	3.551129e-03 	1.235822e-02 	2.976374e-02 	6.228059e-02 	1.488871e-01 	4.243193e-01 	1.000000e+00 	
1.867233e-07 	3.371475e-03 	1.192975e-02 	2.919736e-02 	6.194563e-02 	1.496966e-01 	4.297176e-01 	1.000000e+00 	
1.740368e-07 	3.307570e-03 	1.183694e-02 	2.908260e-02 	6.192683e-02 	1.516654e-01 	4.391917e-01 	1.000000e+00 	
1.750224e-07 	3.196259e-03 	1.157528e-02 	2.847580e-02 	6.083254e-02 	1.505357e-01 	4.386510e-01 	1.000000e+00 	
1.807006e-07 	3.285680e-03 	1.169892e-02 	2.894625e-02 	6.245502e-02 	1.536541e-01 	4.448887e-01 	1.000000e+00 	
1.796453e-07 	3.212776e-03 	1.146873e-02 	2.854006e-02 	6.205450e-02 	1.541094e-01 	4.567924e-01 	1.000000e+00 	
1.783121e-07 	3.162543e-03 	1.151058e-02 	2.908555e-02 	6.326958e-02 	1.567258e-01 	4.620933e-01 	1.000000e+00 	
1.727516e-07 	3.251186e-03 	1.161893e-02 	2.924927e-02 	6.401485e-02 	1.610489e-01 	4.737811e-01 	1.000000e+00 	
1.664180e-07 	3.245484e-03 	1.166191e-02 	2.857630e-02 	6.382880e-02 	1.635200e-01 	4.764801e-01 	1.000000e+00 	
1.757492e-07 	3.227459e-03 	1.155147e-02 	2.819334e-02 	6.368977e-02 	1.636561e-01 	4.763513e-01 	1.000000e+00 	
1.643717e-07 	3.159718e-03 	1.148285e-02 	2.819057e-02 	6.375092e-02 	1.641674e-01 	4.811146e-01 	1.000000e+00 	
1.712492e-07 	3.190372e-03 	1.158192e-02 	2.854004e-02 	6.525072e-02 	1.693139e-01 	4.906557e-01 	1.000000e+00 	
1.734689e-07 	3.168236e-03 	1.151851e-02 	2.773074e-02 	6.477034e-02 	1.711113e-01 	5.006292e-01 	1.000000e+00 	
1.684872e-07 	3.260396e-03 	1.183690e-02 	2.832809e-02 	6.631017e-02 	1.748279e-01 	5.094865e-01 	1.000000e+00 	
1.719785e-07 	3.143938e-03 	1.159135e-02 	2.792397e-02 	6.578640e-02 	1.766313e-01 	5.132683e-01 	1.000000e+00 	
1.579233e-07 	3.213266e-03 	1.164653e-02 	2.790268e-02 	6.543916e-02 	1.755398e-01 	5.210579e-01 	1.000000e+00 	
1.555937e-07 	3.244907e-03 	1.186885e-02 	2.875839e-02 	6.694265e-02 	1.785689e-01 	5.220647e-01 	1.000000e+00 	
1.450780e-07 	3.123673e-03 	1.180470e-02 	2.919636e-02 	6.858212e-02 	1.832221e-01 	5.299403e-01 	1.000000e+00 	
1.506357e-07 	2.937698e-03 	1.101222e-02 	2.702781e-02 	6.493408e-02 	1.805604e-01 	5.357840e-01 	1.000000e+00 	
1.506076e-07 	2.962301e-03 	1.115791e-02 	2.739236e-02 	6.581084e-02 	1.836631e-01 	5.442706e-01 	1.000000e+00 	
1.499346e-07 	2.906482e-03 	1.107372e-02 	2.735962e-02 	6.622282e-02 	1.864851e-01 	5.488566e-01 	1.000000e+00 	
1.477072e-07 	2.983095e-03 	1.122472e-02 	2.735494e-02 	6.597639e-02 	1.876557e-01 	5.521543e-01 	1.000000e+00 	
1.453648e-07 	2.885345e-03 	1.109264e-02 	2.730212e-02 	6.635800e-02 	1.899676e-01 	5.576448e-01 	1.000000e+00 	
1.409379e-07 	2.906986e-03 	1.120753e-02 	2.786427e-02 	6.753309e-02 	1.932874e-01 	5.630376e-01 	1.000000e+00 	
1.379182e-07 	2.889249e-03 	1.128199e-02 	2.772074e-02 	6.707874e-02 	1.942064e-01 	5.613406e-01 	1.000000e+00 	
1.345477e-07 	2.877302e-03 	1.125693e-02 	2.783132e-02 	6.749975e-02 	1.972344e-01 	5.695409e-01 	1.000000e+00 	
1.477486e-07 	3.090310e-03 	1.197857e-02 	2.922527e-02 	6.970780e-02 	2.031109e-01 	5.829885e-01 	1.000000e+00 	
1.385901e-07 	3.338496e-03 	1.250692e-02 	2.987628e-02 	7.056466e-02 	2.035291e-01 	5.811700e-01 	1.000000e+00 	
1.313302e-07 	3.074966e-03 	1.200477e-02 	2.933800e-02 	7.037712e-02 	2.079332e-01 	5.877807e-01 	1.000000e+00 	
1.358225e-07 	3.046634e-03 	1.195156e-02 	2.939606e-02 	7.073485e-02 	2.093536e-01 	5.889944e-01 	1.000000e+00 	
1.375475e-07 	3.145712e-03 	1.261531e-02 	3.186426e-02 	7.629774e-02 	2.197243e-01 	5.993308e-01 	1.000000e+00 	
1.304393e-07 	3.002191e-03 	1.205220e-02 	2.977786e-02 	7.142961e-02 	2.148270e-01 	5.973178e-01 	1.000000e+00 	
1.276820e-07 	2.519422e-03 	1.034582e-02 	2.593694e-02 	6.385774e-02 	1.957221e-01 	5.905849e-01 	1.000000e+00 	
1.391523e-07 	2.563881e-03 	1.071055e-02 	2.684651e-02 	6.559082e-02 	2.001438e-01 	5.960105e-01 	1.000000e+00 	
1.372641e-07 	2.613646e-03 	1.081134e-02 	2.722195e-02 	6.638615e-02 	2.031566e-01 	5.988538e-01 	1.000000e+00 	
1.290839e-07 	2.576514e-03 	1.066246e-02 	2.669842e-02 	6.506254e-02 	1.981719e-01 	5.972388e-01 	1.000000e+00 	
1.276290e-07 	2.636687e-03 	1.137417e-02 	2.877625e-02 	6.861116e-02 	2.050107e-01 	6.012095e-01 	1.000000e+00 	
1.308074e-07 	2.677236e-03 	1.129444e-02 	2.782392e-02 	6.702664e-02 	2.039391e-01 	6.010580e-01 	1.000000e+00 	
1.265365e-07 	2.674603e-03 	1.135830e-02 	2.812212e-02 	6.749700e-02 	2.044771e-01 	6.016318e-01 	1.000000e+00 	
1.302154e-07 	2.316532e-03 	1.011657e-02 	2.486450e-02 	6.160140e-02 	1.946025e-01 	5.968540e-01 	1.000000e+00 	
1.209937e-07 	2.292710e-03 	1.005059e-02 	2.545333e-02 	6.227595e-02 	1.952783e-01 	5.973618e-01 	1.000000e+00 	
1.348026e-07 	2.204697e-03 	9.874696e-03 	2.487513e-02 	6.131443e-02 	1.925678e-01 	5.960853e-01 	1.000000e+00 	
1.329740e-07 	2.301382e-03 	1.014938e-02 	2.534432e-02 	6.206949e-02 	1.935892e-01 	5.966667e-01 	1.000000e+00 	
1.320421e-07 	2.259504e-03 	1.017411e-02 	2.518121e-02 	6.164833e-02 	1.934738e-01 	5.966578e-01 	1.000000e+00 	
1.295067e-07 	2.252640e-03 	1.009259e-02 	2.512132e-02 	6.178195e-02 	1.950210e-01 	5.974585e-01 	1.000000e+00 	
1.342271e-07 	2.280786e-03 	1.042864e-02 	2.572636e-02 	6.271330e-02 	1.968874e-01 	5.984090e-01 	1.000000e+00 	
1.315047e-07 	2.264248e-03 	1.029629e-02 	2.556465e-02 	6.285819e-02 	1.968786e-01 	5.984177e-01 	1.000000e+00 	
1.295182e-07 	2.356196e-03 	1.077177e-02 	2.710519e-02 	6.564528e-02 	2.029780e-01 	6.014772e-01 	1.000000e+00 	
1.315389e-07 	2.370200e-03 	1.078277e-02 	2.626465e-02 	6.378258e-02 	1.994684e-01 	5.997262e-01 	1.000000e+00 	
1.356550e-07 	2.352123e-03 	1.086271e-02 	2.660643e-02 	6.429208e-02 	2.004218e-01 	6.002055e-01 	1.000000e+00 	
1.379464e-07 	2.348538e-03 	1.093239e-02 	2.673512e-02 	6.457839e-02 	2.018908e-01 	6.009419e-01 	1.000000e+00 	
1.258457e-07 	2.212870e-03 	1.054197e-02 	2.649278e-02 	6.400863e-02 	2.016819e-01 	6.008391e-01 	1.000000e+00 	
1.393030e-07 	2.371913e-03 	1.110176e-02 	2.713582e-02 	6.502151e-02 	2.019458e-01 	6.009716e-01 	1.000000e+00 	
1.312430e-07 	2.221813e-03 	1.066494e-02 	2.620030e-02 	6.367294e-02 	2.006936e-01 	6.003463e-01 	1.000000e+00 	
1.354733e-07 	2.313343e-03 	1.114228e-02 	2.700309e-02 	6.452270e-02 	2.027666e-01 	6.013831e-01 	1.000000e+00 	
1.820885e-07 	3.362446e-03 	1.957069e-02 	5.091703e-02 	1.316813e-01 	4.598089e-01 	1.000000e+00 	1.000000e+00 	
1.957256e-07 	3.539502e-03 	1.849431e-02 	4.624761e-02 	1.161575e-01 	4.098549e-01 	1.000000e+00 	1.000000e+00 	
2.100907e-07 	3.967772e-03 	1.950188e-02 	4.914966e-02 	1.177291e-01 	3.733494e-01 	1.000000e+00 	1.000000e+00 	
2.234124e-07 	3.818117e-03 	1.880976e-02 	4.610382e-02 	1.104598e-01 	3.478899e-01 	1.000000e+00 	1.000000e+00 	
2.197703e-07 	3.938064e-03 	1.914287e-02 	4.684185e-02 	1.105506e-01 	3.431368e-01 	1.000000e+00 	1.000000e+00 	
2.304998e-07 	3.614468e-03 	1.823069e-02 	4.461232e-02 	1.064510e-01 	3.340293e-01 	1.000000e+00 	1.000000e+00 	
2.105463e-07 	3.429799e-03 	1.747344e-02 	4.323420e-02 	1.053270e-01 	3.322188e-01 	1.000000e+00 	1.000000e+00 	
2.205187e-07 	3.403265e-03 	1.750830e-02 	4.273939e-02 	1.032050e-01 	3.268779e-01 	1.000000e+00 	1.000000e+00 	
2.230005e-07 	3.486390e-03 	1.770401e-02 	4.315350e-02 	1.041152e-01 	3.294664e-01 	1.000000e+00 	1.000000e+00 	
2.271963e-07 	3.304342e-03 	1.731008e-02 	4.204289e-02 	1.022456e-01 	3.269372e-01 	1.000000e+00 	1.000000e+00 	
2.141425e-07 	3.355613e-03 	1.761557e-02 	4.316427e-02 	1.042148e-01 	3.319962e-01 	1.000000e+00 	1.000000e+00 	
2.226739e-07 	3.483732e-03 	1.798514e-02 	4.474742e-02 	1.069629e-01 	3.355254e-01 	1.000000e+00 	1.000000e+00 	
2.115843e-07 	3.494738e-03 	1.801196e-02 	4.433706e-02 	1.063679e-01 	3.364342e-01 	1.000000e+00 	1.000000e+00 	
2.170770e-07 	3.641684e-03 	1.806927e-02 	4.388038e-02 	1.058919e-01 	3.329955e-01 	1.000000e+00 	1.000000e+00 	
2.163090e-07 	3.594839e-03 	1.885155e-02 	4.595031e-02 	1.085380e-01 	3.358165e-01 	1.000000e+00 	1.000000e+00 	
2.263077e-07 	3.372437e-03 	1.827661e-02 	4.447761e-02 	1.065300e-01 	3.339702e-01 	1.000000e+00 	1.000000e+00 	
2.271781e-07 	3.393587e-03 	1.830056e-02 	4.479249e-02 	1.073394e-01 	3.356307e-01 	1.000000e+00 	1.000000e+00 	
2.269481e-07 	3.425328e-03 	1.824096e-02 	4.447480e-02 	1.069484e-01 	3.371433e-01 	1.000000e+00 	1.000000e+00 	
2.255065e-07 	3.552856e-03 	1.860700e-02 	4.513829e-02 	1.078386e-01 	3.371634e-01 	1.000000e+00 	1.000000e+00 	
2.128334e-07 	3.519626e-03 	1.835667e-02 	4.620720e-02 	1.103203e-01 	3.412148e-01 	1.000000e+00 	1.000000e+00 	
2.238489e-07 	3.239093e-03 	1.738388e-02 	4.305979e-02 	1.045307e-01 	3.350608e-01 	1.000000e+00 	1.000000e+00 	
2.108752e-07 	3.275102e-03 	1.734005e-02 	4.469963e-02 	1.081992e-01 	3.402703e-01 	1.000000e+00 	1.000000e+00 	
2.187271e-07 	3.166293e-03 	1.722497e-02 	4.265243e-02 	1.040183e-01 	3.345868e-01 	1.000000e+00 	1.000000e+00 	
2.268025e-07 	3.333544e-03 	1.779629e-02 	4.432447e-02 	1.076786e-01 	3.396034e-01 	1.000000e+00 	1.000000e+00 	
2.254918e-07 	3.230620e-03 	1.758317e-02 	4.447329e-02 	1.080036e-01 	3.433461e-01 	1.000000e+00 	1.000000e+00 	
2.188848e-07 	3.250002e-03 	1.756354e-02 	4.411273e-02 	1.067532e-01 	3.392395e-01 	1.000000e+00 	1.000000e+00 	
2.230978e-07 	3.160627e-03 	1.722337e-02 	4.349783e-02 	1.058677e-01 	3.400637e-01 	1.000000e+00 	1.000000e+00 	
2.060458e-07 	2.978805e-03 	1.646389e-02 	4.277841e-02 	1.051973e-01 	3.399767e-01 	1.000000e+00 	1.000000e+00 	
2.163049e-07 	2.964891e-03 	1.639807e-02 	4.141741e-02 	1.023933e-01 	3.327939e-01 	1.000000e+00 	1.000000e+00 	
2.181418e-07 	2.909357e-03 	1.639161e-02 	4.093060e-02 	1.015088e-01 	3.357702e-01 	1.000000e+00 	1.000000e+00 	
2.076138e-07 	2.818773e-03 	1.620094e-02 	4.121051e-02 	1.030398e-01 	3.374902e-01 	1.000000e+00 	1.000000e+00 	
2.191655e-07 	2.834468e-03 	1.624630e-02 	4.055571e-02 	1.009908e-01 	3.318458e-01 	1.000000e+00 	1.000000e+00 	
2.280687e-07 	2.852228e-03 	1.603004e-02 	4.093172e-02 	1.016423e-01 	3.367120e-01 	1.000000e+00 	1.000000e+00 	
2.224379e-07 	2.875899e-03 	1.614232e-02 	4.038427e-02 	1.005944e-01 	3.362213e-01 	1.000000e+00 	1.000000e+00 	
2.185158e-07 	2.644697e-03 	1.559678e-02 	3.897907e-02 	9.804957e-02 	3.337243e-01 	1.000000e+00 	1.000000e+00 	
2.242827e-07 	2.888537e-03 	1.614252e-02 	4.045140e-02 	1.006179e-01 	3.358956e-01 	1.000000e+00 	1.000000e+00 	
2.097653e-07 	2.631296e-03 	1.580099e-02 	3.950153e-02 	9.923366e-02 	3.347959e-01 	1.000000e+00 	1.000000e+00 	
2.183569e-07 	2.606527e-03 	1.543521e-02 	3.924398e-02 	9.957774e-02 	3.362079e-01 	1.000000e+00 	1.000000e+00 	
2.177194e-07 	2.606972e-03 	1.549356e-02 	3.975991e-02 	1.006201e-01 	3.387134e-01 	1.000000e+00 	1.000000e+00 	
2.211184e-07 	2.358006e-03 	1.454472e-02 	3.809582e-02 	9.752359e-02 	3.364371e-01 	1.000000e+00 	1.000000e+00 	
2.251752e-07 	2.277647e-03 	1.427994e-02 	3.810820e-02 	9.754545e-02 	3.374154e-01 	1.000000e+00 	1.000000e+00 	
2.203511e-07 	2.138728e-03 	1.366001e-02 	3.634935e-02 	9.413004e-02 	3.332271e-01 	1.000000e+00 	1.000000e+00 	
2.112788e-07 	2.007149e-03 	1.328711e-02 	3.660321e-02 	9.567107e-02 	3.370280e-01 	1.000000e+00 	1.000000e+00 	
2.163459e-07 	1.670839e-03 	1.247429e-02 	3.404614e-02 	9.107167e-02 	3.319120e-01 	1.000000e+00 	1.000000e+00 	
2.245323e-07 	1.410287e-03 	1.201135e-02 	3.442933e-02 	9.330775e-02 	3.361735e-01 	1.000000e+00 	1.000000e+00 	
2.201816e-07 	9.192583e-04 	1.023294e-02 	3.051673e-02 	8.582790e-02 	3.278044e-01 	1.000000e+00 	1.000000e+00 	
2.174868e-07 	4.034379e-04 	8.839532e-03 	2.765061e-02 	8.162757e-02 	3.251747e-01 	1.000000e+00 	1.000000e+00 	
2.158113e-07 	6.258527e-06 	7.989981e-03 	2.760831e-02 	8.283463e-02 	3.286357e-01 	1.000000e+00 	1.000000e+00 	
1.822838e-07 	1.822838e-07 	1.363847e-02 	4.270963e-02 	1.201390e-01 	4.328986e-01 	1.000000e+00 	1.000000e+00 	
5.715971e-07 	5.635948e-04 	1.974011e-02 	4.341794e-02 	1.541535e-01 	1.000000e+00 	1.000000e+00 	1.000000e+00 	
1.830181e-07 	3.190006e-04 	1.388595e-02 	3.075840e-02 	1.087578e-01 	1.000000e+00 	1.000000e+00 	1.000000e+00 	
1.953154e-07 	7.285263e-04 	9.660786e-02 	2.056124e-01 	3.934608e-01 	1.000000e+00 	1.000000e+00 	1.000000e+00 	
2.085921e-07 	6.362058e-04 	7.377547e-02 	1.485317e-01 	2.658172e-01 	4.541792e-01 	1.000000e+00 	1.000000e+00 	
2.556401e-07 	2.101361e-04 	1.885857e-02 	3.897821e-02 	8.838244e-02 	2.318967e-01 	1.000000e+00 	1.000000e+00 	
2.911892e-07 	1.121370e-03 	1.532354e-02 	3.213128e-02 	6.963936e-02 	1.829289e-01 	1.000000e+00 	1.000000e+00 	
1.928919e-07 	8.892318e-04 	1.407590e-02 	2.924010e-02 	6.259459e-02 	1.625458e-01 	1.000000e+00 	1.000000e+00 	
2.606431e-07 	1.053519e-03 	1.468255e-02 	3.045615e-02 	6.431577e-02 	1.610871e-01 	1.000000e+00 	1.000000e+00 	
2.359942e-07 	9.125896e-04 	1.325910e-02 	2.761817e-02 	5.846143e-02 	1.464804e-01 	1.000000e+00 	1.000000e+00 	
2.938184e-07 	9.790029e-04 	1.375570e-02 	2.872574e-02 	6.094410e-02 	1.497519e-01 	1.000000e+00 	1.000000e+00 	
3.232836e-07 	1.003472e-03 	1.375733e-02 	2.870532e-02 	6.081547e-02 	1.489138e-01 	1.000000e+00 	1.000000e+00 	
2.725891e-07 	9.022700e-04 	1.308809e-02 	2.740229e-02 	5.856332e-02 	1.461367e-01 	1.000000e+00 	1.000000e+00 	
2.475632e-07 	1.211327e-03 	1.420146e-02 	2.971922e-02 	6.300260e-02 	1.563220e-01 	1.000000e+00 	1.000000e+00 	
2.010984e-07 	9.896052e-04 	1.116579e-02 	2.345551e-02 	4.958966e-02 	1.200298e-01 	3.542202e-01 	1.000000e+00 	
2.017141e-07 	8.104874e-04 	1.074955e-02 	2.275335e-02 	4.850035e-02 	1.179118e-01 	3.546550e-01 	1.000000e+00 	
2.062283e-07 	8.113023e-04 	1.058055e-02 	2.239062e-02 	4.769092e-02 	1.164413e-01 	3.510710e-01 	1.000000e+00 	
2.046949e-07 	1.020813e-03 	1.114482e-02 	2.352026e-02 	4.947516e-02 	1.194689e-01 	3.556854e-01 	1.000000e+00 	
2.026608e-07 	9.146081e-04 	1.080526e-02 	2.300139e-02 	4.872897e-02 	1.186190e-01 	3.568159e-01 	1.000000e+00 	
2.078994e-07 	9.752560e-04 	1.090349e-02 	2.335417e-02 	4.946446e-02 	1.201827e-01 	3.490670e-01 	1.000000e+00 	
2.075462e-07 	1.003486e-03 	1.103772e-02 	2.374619e-02 	5.007613e-02 	1.211773e-01 	3.520137e-01 	1.000000e+00 	
2.150826e-07 	1.232639e-03 	1.163984e-02 	2.504186e-02 	5.220442e-02 	1.248327e-01 	3.571133e-01 	1.000000e+00 	
2.040086e-07 	1.154689e-03 	1.097873e-02 	2.386146e-02 	5.015267e-02 	1.214104e-01 	3.531088e-01 	1.000000e+00 	
2.047608e-07 	1.218736e-03 	1.096597e-02 	2.394862e-02 	5.021206e-02 	1.214778e-01 	3.579459e-01 	1.000000e+00 	
2.148944e-07 	1.423031e-03 	1.121212e-02 	2.471630e-02 	5.136750e-02 	1.235860e-01 	3.602383e-01 	1.000000e+00 	
2.068765e-07 	1.569572e-03 	1.139186e-02 	2.510426e-02 	5.195932e-02 	1.247654e-01 	3.628389e-01 	1.000000e+00 	
2.015269e-07 	1.683959e-03 	1.143383e-02 	2.538110e-02 	5.202276e-02 	1.240311e-01 	3.588341e-01 	1.000000e+00 	
2.063951e-07 	1.812768e-03 	1.179734e-02 	2.631538e-02 	5.373352e-02 	1.275866e-01 	3.658327e-01 	1.000000e+00 	
2.038037e-07 	1.995849e-03 	1.189806e-02 	2.659026e-02 	5.405261e-02 	1.283928e-01 	3.675754e-01 	1.000000e+00 	
2.041379e-07 	2.145081e-03 	1.191655e-02 	2.706440e-02 	5.426027e-02 	1.280439e-01 	3.709292e-01 	1.000000e+00 	
1.955531e-07 	2.274087e-03 	1.183213e-02 	2.673758e-02 	5.401919e-02 	1.278636e-01 	3.653819e-01 	1.000000e+00 	
2.077512e-07 	2.641556e-03 	1.244928e-02 	2.805160e-02 	5.630846e-02 	1.327046e-01 	3.757822e-01 	1.000000e+00 	
2.118389e-07 	2.783775e-03 	1.252752e-02 	2.832476e-02 	5.688022e-02 	1.342355e-01 	3.777231e-01 	1.000000e+00 	
2.017081e-07 	3.000206e-03 	1.281794e-02 	2.881743e-02 	5.759109e-02 	1.340687e-01 	3.772779e-01 	1.000000e+00 	
1.893689e-07 	2.908707e-03 	1.248547e-02 	2.824911e-02 	5.703357e-02 	1.343925e-01 	3.800209e-01 	1.000000e+00 	
2.063391e-07 	3.272951e-03 	1.303320e-02 	2.927746e-02 	5.848909e-02 	1.365752e-01 	3.833739e-01 	1.000000e+00 	
1.837732e-07 	3.193426e-03 	1.266546e-02 	2.876583e-02 	5.805523e-02 	1.361454e-01 	3.840514e-01 	1.000000e+00 	
1.948781e-07 	3.276291e-03 	1.271970e-02 	2.907874e-02 	5.854860e-02 	1.370229e-01 	3.821685e-01 	1.000000e+00 	
1.781275e-07 	3.186522e-03 	1.252860e-02 	2.888319e-02 	5.845360e-02 	1.380256e-01 	3.896435e-01 	1.000000e+00 	
1.846127e-07 	3.426966e-03 	1.326073e-02 	3.092891e-02 	6.254274e-02 	1.454464e-01 	4.008853e-01 	1.000000e+00 	
1.881003e-07 	3.181528e-03 	1.250152e-02 	2.965062e-02 	6.101428e-02 	1.425687e-01 	4.016332e-01 	1.000000e+00 	
