0.865434 	0.912348 	0.977095 	1.000000
0.882001 	0.902621 	0.987438 	1.000000
0.915281 	0.931971 	0.982378 	1.000000
0.927139 	0.940525 	0.988053 	1.000000
0.938145 	0.949822 	0.989834 	1.000000
0.932978 	0.941675 	0.991998 	1.000000
0.928155 	0.939753 	0.989908 	1.000000
0.958385 	0.964122 	0.992564 	1.000000
0.962112 	0.965758 	0.993954 	1.000000
0.963157 	0.967853 	0.993809 	1.000000
0.976874 	0.979417 	0.995972 	1.000000
0.972318 	0.976776 	0.995135 	1.000000
0.977205 	0.980317 	0.996270 	1.000000
0.970260 	0.972721 	0.997022 	1.000000
0.977897 	0.981910 	0.995858 	1.000000
0.011061 	0.937133 	0.947974 	1.000000
0.014200 	0.945537 	0.960967 	1.000000
0.015564 	0.916919 	0.928767 	1.000000
0.017472 	0.937164 	0.948129 	1.000000
0.014182 	0.929672 	0.939691 	1.000000
0.008192 	0.941120 	0.952733 	1.000000
0.013544 	0.926383 	0.938865 	1.000000
0.006055 	0.967071 	0.972434 	1.000000
0.004278 	0.972072 	0.977297 	1.000000
0.007905 	0.974937 	0.979641 	1.000000
0.004073 	0.974085 	0.980170 	1.000000
0.004191 	0.978468 	0.982655 	1.000000
0.003445 	0.981009 	0.985095 	1.000000
0.005448 	0.973807 	0.978024 	1.000000
0.002472 	0.980763 	0.983774 	1.000000
0.043638 	0.069117 	0.975387 	1.000000
0.059637 	0.074326 	0.986089 	1.000000
0.055178 	0.073012 	0.980551 	1.000000
0.063636 	0.079440 	0.981535 	1.000000
0.059329 	0.073982 	0.982944 	1.000000
0.047106 	0.059420 	0.990760 	1.000000
0.046003 	0.056134 	0.985653 	1.000000
0.020257 	0.026462 	0.994910 	1.000000
0.021383 	0.026201 	0.995120 	1.000000
0.018660 	0.025534 	0.994524 	1.000000
0.018257 	0.021477 	0.994522 	1.000000
0.016317 	0.018088 	0.995101 	1.000000
0.012720 	0.017944 	0.994357 	1.000000
0.015217 	0.020208 	0.995458 	1.000000
0.011066 	0.013846 	0.995777 	1.000000
0.011151 	0.136731 	0.151450 	1.000000
0.020121 	0.127910 	0.155773 	1.000000
0.014302 	0.096721 	0.110368 	1.000000
0.016478 	0.088440 	0.101609 	1.000000
0.011513 	0.080909 	0.092299 	1.000000
0.010536 	0.072652 	0.087337 	1.000000
0.008354 	0.059711 	0.068352 	1.000000
0.004554 	0.024431 	0.029390 	1.000000
0.003902 	0.021123 	0.025347 	1.000000
0.004350 	0.024298 	0.027100 	1.000000
0.003778 	0.020410 	0.024027 	1.000000
0.001245 	0.018551 	0.022922 	1.000000
0.001737 	0.019317 	0.022924 	1.000000
0.003863 	0.018173 	0.022014 	1.000000
0.005701 	0.021825 	0.024931 	1.000000
0.913488 	0.926578 	0.987847 	1.000000
0.924194 	0.940354 	0.984081 	1.000000
0.912970 	0.922205 	0.983321 	1.000000
0.921432 	0.934185 	0.988674 	1.000000
0.921717 	0.931942 	0.987495 	1.000000
0.940454 	0.949087 	0.990596 	1.000000
0.928549 	0.939681 	0.992071 	1.000000
0.932789 	0.940877 	0.987638 	1.000000
0.944019 	0.954175 	0.994096 	1.000000
0.956411 	0.962809 	0.995228 	1.000000
0.957461 	0.964129 	0.995284 	1.000000
0.964253 	0.969097 	0.995342 	1.000000
0.971170 	0.975629 	0.994705 	1.000000
0.974995 	0.979487 	0.996105 	1.000000
0.975251 	0.978767 	0.998355 	1.000000
0.059491 	0.899341 	0.926690 	1.000000
0.022289 	0.904998 	0.917465 	1.000000
0.015943 	0.948621 	0.962313 	1.000000
0.016666 	0.944521 	0.956999 	1.000000
0.010302 	0.951200 	0.957345 	1.000000
0.012522 	0.940949 	0.952698 	1.000000
0.012294 	0.948395 	0.955271 	1.000000
0.009255 	0.943385 	0.953601 	1.000000
0.013044 	0.958422 	0.966449 	1.000000
0.006646 	0.957313 	0.964267 	1.000000
0.006437 	0.967120 	0.973195 	1.000000
0.003028 	0.964136 	0.969231 	1.000000
0.003699 	0.970867 	0.977905 	1.000000
0.003358 	0.975772 	0.979161 	1.000000
0.003861 	0.976390 	0.981661 	1.000000
0.157904 	0.175423 	0.983237 	1.000000
0.129109 	0.152538 	0.979146 	1.000000
0.072222 	0.085074 	0.987660 	1.000000
0.073296 	0.084610 	0.985121 	1.000000
0.063385 	0.074963 	0.988390 	1.000000
0.058257 	0.068265 	0.988383 	1.000000
0.047170 	0.057973 	0.988709 	1.000000
0.041554 	0.054500 	0.988196 	1.000000
0.038676 	0.043483 	0.992493 	1.000000
0.021550 	0.025669 	0.995022 	1.000000
0.025065 	0.029414 	0.995007 	1.000000
0.017678 	0.023083 	0.994257 	1.000000
0.019054 	0.021149 	0.996936 	1.000000
0.014106 	0.016666 	0.994939 	1.000000
0.012413 	0.015796 	0.995977 	1.000000
0.036712 	0.101059 	0.132966 	1.000000
0.023285 	0.088803 	0.103688 	1.000000
0.020946 	0.090997 	0.110297 	1.000000
0.019991 	0.086634 	0.103424 	1.000000
0.014874 	0.068112 	0.086469 	1.000000
0.017189 	0.077666 	0.093957 	1.000000
0.009778 	0.054293 	0.063645 	1.000000
0.008072 	0.053111 	0.061736 	1.000000
0.008473 	0.035852 	0.046069 	1.000000
0.008906 	0.033425 	0.044034 	1.000000
0.007313 	0.027114 	0.035521 	1.000000
0.003773 	0.024325 	0.029003 	1.000000
0.004576 	0.023394 	0.029278 	1.000000
0.002286 	0.017742 	0.021349 	1.000000
0.003241 	0.015273 	0.019467 	1.000000
